,caucasian_effect_size,caucasian_p_value
benefited,-0.13740464237477518,0.576609456707827
waiver,0.8253252709880525,0.12411576579078165
1891,1.0362766052940957,0.07282609111641647
Cups,-0.45360949440207643,0.7374458421180532
med,0.3074914367196873,0.33288892642578993
guru,-0.4763767667927992,0.7486435708302424
founders,0.7677987239784745,0.13904536896439323
tying,-0.0863431498968497,0.5472745028440719
cruising,0.4180148506871914,0.2669091534767355
Goose,0.8995290342525074,0.09940303163213737
horns,-0.9160886040860503,0.8990695844014337
S4,-0.6765564018977756,0.8376181217935246
accelerated,-0.4321363287813384,0.732492082227496
Wax,0.07249885062044716,0.46520409155650955
194,-0.020585460176480407,0.5129797704662982
limbs,0.029112897582433774,0.4834710617165038
persuade,0.5169609903543853,0.23241491044816598
Playboy,-0.7214419891696864,0.8494479974584256
Bloggers,0.25093385116538675,0.36094827618293523
cheerful,0.2771029645982855,0.3428919628173823
descriptive,-0.08811149048112313,0.5454644780867688
urges,-0.5795835792993345,0.7958555367022033
Judges,0.7014713076885798,0.1606009759292597
redundant,-0.3397071997998179,0.6859212000597215
slam,-0.641127687707143,0.8154898906434673
333,0.8131692923264678,0.12530481871521704
flex,-0.1573738729815451,0.5903238552911969
Reflections,-0.5901656569634776,0.7970382059931613
birthdays,0.5592417246041608,0.21951611489212042
THESE,0.8894155814898835,0.10851857201670412
thief,0.06291136778918763,0.4676995672907548
audition,-0.5621451219102634,0.7900430282116955
ghosts,-0.9198795267759285,0.9027659797214292
Drupal,0.8745361534248389,0.1081835118230623
sympathetic,0.06538570007916811,0.4613713388057189
Gran,-0.003509468524925756,0.5027984140622115
30.00,-0.45380817932924783,0.7340266492289539
rebate,-0.36172839723617123,0.6967757704360749
bottled,-0.23253761821902677,0.6229781225904842
’,0.2632626217876688,0.36188482439158975
McCartney,0.2535097520204134,0.3578811209777566
Picnic,-0.5097118444247446,0.7661233350965093
Shaun,0.1141250843873304,0.44001212465116846
Kensington,0.6696773527482367,0.17248842648086593
Fu,-0.6642245823441585,0.8321902341203516
pitchers,0.509896046256576,0.2378154491952964
BAD,-0.652073978481887,0.8228176807528393
Empty,-1.116080082902865,0.9438145705949024
Jolie,-0.006151458023185466,0.5022287766853528
preach,-0.5321632872197771,0.7759006505441735
2GB,0.08247615094408657,0.4545608989997887
Rewards,0.12524114652354248,0.43541573119686183
ammo,-0.9556283470109331,0.9154376617750348
Sandals,-0.5495384521691192,0.7795563852009169
freed,-0.25163396689799383,0.6353118273936764
planners,0.39658711019522963,0.2862142503071642
vastly,-0.5146416587385054,0.7632855711187954
bald,-0.0841318525513756,0.5496956649842594
RRP,-0.35006422194666037,0.6891257800262215
Shut,-1.201881646668246,0.9556755185555572
vBulletin,0.422202818619321,0.2737284820920812
shave,-0.6351637624647688,0.8132358302411588
Refrigerator,0.9019511273525198,0.10351611313540987
Cleaners,0.853918649969593,0.10906845982891611
precipitation,0.4488252948296866,0.2616215703784138
610,-1.354966755490936,0.9735769769944735
tenth,0.6563683881990515,0.17711729144407284
insertion,-0.3358360472835346,0.6802797657233877
Knicks,-0.11008715586965856,0.5584797725082171
clit,-1.3631440061750835,0.9720453490014807
Bearing,0.6186613916966216,0.19540280242089336
Gail,0.6598105875661534,0.17399573507924648
Beige,-0.0020450633755127122,0.5026152320672148
Baton,-1.1435695780118706,0.9446189635408122
Collaboration,0.3563790904217662,0.3041628467018276
ammunition,0.3183666336644235,0.31712651986289353
peculiar,-0.5352661953857706,0.7758138821047256
intentional,0.43591260121746483,0.2734135053013994
borrower,-0.8003703485072119,0.875162891682929
Bringing,0.2583499491548135,0.35745542859362933
Borders,-0.20203167181779846,0.6109961118892958
640,-0.017741003617892822,0.5063454672904317
Plush,-0.31474032153144266,0.6699597761044878
warranties,0.4636063553305477,0.25707066809174073
indulge,-1.3577939004167903,0.9741945221018314
transitions,-0.275742798039633,0.6541371269484958
aspiring,0.6393478847527189,0.18530974327038652
▀,-0.6004264502614258,0.8073068587505579
conditioned,-0.21978764503173875,0.6227399892895181
:[,-0.3687664240194115,0.7041385135403037
Tabs,-0.8015978910974404,0.8727920261384321
12.00,0.0041013037760513115,0.4993658256502569
ENGINE,0.5547902799235066,0.21633843405724706
Poverty,-1.0849863312724326,0.937805546329607
niece,-0.4824120915895451,0.7507254449951913
bi,-0.0498427198790721,0.5281672089853661
AFP,-0.6140490407187729,0.8102395216095435
Teenage,0.26073592370354204,0.34799656593084416
molecule,-0.08187143029754028,0.5499514791551281
ornaments,-0.7056999128827076,0.8400863153125309
pcs,0.7629583939467753,0.14088713592126978
consultancy,0.2981679765671929,0.3399772805037292
Yacht,-0.09173492230190274,0.5489808339566307
Beacon,-0.2880076758714753,0.6601459515844305
EPS,-0.4598294790038329,0.7390192440305103
cue,-0.49909265483624293,0.7656872925894116
4S,0.5268121411780745,0.2289117986627307
Arc,-0.7676990796956416,0.8663541394286804
Chips,0.8163247965199261,0.12395233256565397
implements,0.100629224534629,0.44253243053176383
homeland,0.6109446710377238,0.19354624104264717
compassionate,0.11682822168164306,0.4311051499049069
frightening,-0.6115661789793491,0.8124580189702566
predecessor,0.5637584730037041,0.21415246086531659
Unix,0.3282907029127205,0.3245627763450383
teh,0.42971361210430137,0.2686069261892329
0.05,-0.7108705967967831,0.8439382375408437
PRODUCTS,0.19731950831012032,0.38838202210403905
Stamps,0.1169877205784683,0.4330103323825967
unchanged,0.22357423125183248,0.3745699215226488
dividends,0.24890641113328235,0.36541844902498744
BABY,-1.2946705478532547,0.9656702430735303
Improving,0.47175989765855086,0.2484281196260717
Buffet,-0.2069027325867268,0.6049720161682073
Skinny,-1.4686957348110203,0.9802896976849094
Renee,-0.6939984157030361,0.8337845219021154
Abby,-1.2812306017220974,0.965749879314122
237,-0.2731127769073378,0.6509499482264393
flown,-0.8087091207608211,0.8747291169620457
Instrumental,0.5169475871003696,0.23264501545631822
Lowell,-0.6435885111742692,0.8213387772851144
discoveries,0.3878032688332839,0.29106214400317576
197,-0.6174354728003035,0.8112760886530699
Trump,0.4980986722704374,0.23457227714206685
yay,-0.27127684470021507,0.6524948125116827
-------,0.14951207296442745,0.4139053068182811
Bliss,-0.9579267326755267,0.9122477640684782
Lands,0.7499521220377884,0.1455123817020898
PD,-0.8142203278941943,0.8771211910275519
Audience,-0.5543490622989621,0.7816241762215418
retains,0.01726290879157288,0.4909401549345558
faulty,-0.7859099085325397,0.8660489690296002
12:01,0.3327378143415058,0.3229256115841759
sucker,-1.1302639084307398,0.9468877889911717
torch,-0.47524251905526765,0.7414946000914423
Greens,0.20346728295311345,0.38679432509864164
Sponsors,0.47905549679492365,0.24525771272897479
alphabet,0.46349074817436264,0.2520446405099217
Begins,-0.4253079555948604,0.7242784865358372
Vita,-0.6577994914294584,0.8242727122120819
diagnose,-0.6404880818224018,0.8153397900762576
polling,0.7508049996166251,0.1448391158831196
Boobs,-1.0877956205234556,0.9376573190912797
eventual,-0.8098227720894133,0.8734409152504468
Thumbnail,0.19134180555618927,0.3937178396995856
Edison,-0.26938336784373096,0.6491027732550773
Zhang,0.11326985038836605,0.4355915644354458
Toby,-0.38131178943105526,0.7089800649697008
407,-0.10553515963396978,0.5602634402189572
Girlfriend,-0.14628164044986885,0.5848644788226662
stool,-0.5281599109064815,0.7702578961445379
8.00,0.15713152298352884,0.41050753604741685
tailor,-0.08730710781114974,0.5543448495180008
Macintosh,-0.23695916127879438,0.6313700188004974
Hancock,1.1594116415479838,0.050839635060470734
icing,1.6665524966871637,0.008934387021283019
prescriptions,1.0828133745269337,0.061452696969963916
villain,0.4307194361848912,0.2714748993574241
Heard,-0.26549835600367017,0.6493774296496515
Starr,0.2023934730821775,0.38097278633591336
Formal,0.3632387024000692,0.3082854827793913
10am,-0.27791110199827695,0.6477696259035719
Mansion,-0.3430238862101928,0.6813581934734331
Russ,0.5916779487155499,0.20786519075512322
Badge,-0.7412941146987022,0.8488472292877105
267,-0.16690088142256024,0.5886438944404231
Neutral,-0.23512214678205384,0.6339765507131614
Forgot,-1.5608880133329803,0.9864301621965958
Episodes,-0.7132764850662474,0.8435265086571018
Cells,-0.07237422263607676,0.5328435259376183
feather,-1.1252336774016825,0.9438530554128186
Ashton,-1.603104301145822,0.9884363943441655
Hulk,0.524426851698915,0.226221532524695
Conduct,-1.1573820970215591,0.950653830779618
pas,-0.9856615074592417,0.914965252502953
part1,0.11725024415598569,0.4328729378811508
murders,0.05606979742295696,0.47096792004431953
fringe,-1.3315078991286602,0.9694982626053696
superstar,-0.19686127834061104,0.6048919908653794
Lima,0.6426999963160593,0.17939030947870171
Dynasty,-1.2202901791684195,0.9563237894487594
april,-0.1028171192956768,0.5612752355116614
Charms,-0.9048095920286126,0.8994371228096801
Runs,-0.17209232355947762,0.5882030742853724
storytelling,0.06819189668379123,0.4578060901623626
Hurt,-0.7445854449244249,0.8488531826234642
Rookie,-1.0486591675980315,0.9346943073559892
Demon,-1.3148349006060822,0.9686529220007011
Dustin,-0.43902474358050486,0.7374303239413381
Flyers,1.2884727208346092,0.0327019067008657
overlap,0.18154306438031403,0.3976931543843544
Kirby,-0.9069454845558171,0.8947611710130725
ba,-0.5207618991156069,0.7667267357029938
brew,-0.16888851685707792,0.5849435967858637
NFC,-0.4958957654717526,0.7585783902214924
lucrative,0.1923251838715533,0.39161876057215983
Container,0.7728446291600255,0.13611755050790797
spokesperson,0.6019736140551943,0.1971485443980896
ASP,-0.6486067504215823,0.8244055040613303
243,0.07184956128561235,0.45770122151509485
Han,0.843292189498103,0.11394586935755613
DLC,0.0032575252365376526,0.5016891291361766
trimmed,-0.5968831852905427,0.7960337289785846
Wallet,-0.6356032050970276,0.8196787412580222
Tate,0.0719061053127134,0.4606845535549282
textured,-0.35383895591563186,0.6958050604085093
homosexuality,-0.5330282461389411,0.7813983195618195
loudly,-0.46637668805763755,0.7405584698348788
heavens,-0.6219781138061756,0.8074490281039586
Marx,0.544816655748511,0.2182546248386953
1870,0.5474604359587552,0.219857354332053
Glee,0.01696135376361669,0.4989156271226961
CW,0.5948627392178899,0.19724892849521414
Rockies,1.5804044315520864,0.0128006411663667
offspring,0.8417012411165059,0.11859653509187651
generosity,-0.45080322544042234,0.7335811837698959
2.9,0.19845797195552176,0.39256908347806263
Drinks,-0.17821460334911293,0.5989356341835664
thinner,-0.5803232965555475,0.7984127753210424
Friedman,0.22574766035797247,0.3758226996203645
administer,-1.0425908959308559,0.9299446652787162
identifiable,0.6220915657445221,0.1905743074264179
Tyson,0.04534984074240298,0.47531109687216233
Yield,-0.5011482217053089,0.7591057924731587
sonic,0.2469526639225645,0.3567051185976735
LOW,-1.0149522132751472,0.9226405993309192
petite,-0.7638795110994061,0.8597696058495932
Perform,-0.3219493252319811,0.6785743048520373
legit,-0.07848592958228526,0.554484504411496
bureau,0.07149117752704437,0.4495943584359119
Greenwood,-0.7383661271381035,0.849651743778151
occupancy,-0.2669821912847525,0.6476638166180184
shouted,0.07481140201856377,0.4599024959669492
Bulb,-0.6738386862150485,0.8268160865360279
Brotherhood,-1.215405908071757,0.9582128506162443
unite,-0.4885826533647446,0.7519221234731667
Clint,0.7996502326145545,0.12708427225314411
¨,0.382824938374078,0.29776985644348386
DEF,-0.38485922419044444,0.70489346553351
motto,-0.8609102828245417,0.8871014147648693
ins,0.3534554243775668,0.3154304166585097
Becoming,0.1750388256331743,0.39953143128036606
upscale,0.3881783050262564,0.29227223760971466
EOS,-0.10688807208196882,0.570486477577183
animations,-0.5738058977690706,0.7963864248984454
Jedi,-0.3147210743789549,0.668526647125865
limo,-0.1677251323866471,0.5973906965886677
Belmont,-0.6179801709857693,0.8032172598186359
latin,0.9947058440833748,0.07908013925752577
weeds,0.2248336626519542,0.38150527611267493
imaginary,-0.20742484777704626,0.6168938316050545
identifier,0.5074110505236635,0.23509697120740602
adidas,0.18133870428644747,0.3960495138314709
V2,0.2185553881583144,0.37746010921060946
CI,0.6017713730970428,0.19555283358314357
pubs,0.109982034070175,0.4402898350241252
miracles,-0.0992307394339858,0.553629324175823
Wes,0.8337205677185272,0.12043518658568231
Organisation,0.030383755087364447,0.4864703073576966
windshield,0.6202650500709077,0.1854910393915713
Bound,-0.8891489155231654,0.8952595992135326
Critics,0.48850832396811145,0.23778377624177882
Combination,0.18118723810681128,0.39548399676648593
Karma,-1.086294568406738,0.9350792163756639
tranny,-1.2503209629726215,0.9609422926118995
pertinent,-0.019985179559032017,0.5154576290986923
FUEL,0.1448269202405817,0.41259731688660106
reef,-0.48958382955580515,0.7585216500431647
Haley,-0.3036363609374743,0.662771475080757
AVE,0.12320291977473967,0.4344671509106315
Stein,-0.09972467883428719,0.5552945330839651
334,0.3560763455630643,0.3040198915991663
540,0.6523625377943769,0.1778870857639937
capsules,-0.2037331994782064,0.6112672591603638
competence,-0.15117065991370252,0.588019263741923
digit,-0.8270048426520943,0.881985989398213
ropes,-1.621726721284915,0.988204034409653
Served,0.1387719910468012,0.4199612225148289
ROI,0.6697726125153316,0.17357780995344196
pounding,-0.22533332200719033,0.6245078090874632
velvet,0.2405964983040486,0.3660750317154625
broadly,0.28705371670577157,0.3484711310155937
tease,0.5494199687019282,0.21978132729166922
Nigel,0.7673117226901616,0.14132628940737202
Viewer,0.6708685178650745,0.17058507047487337
Literacy,0.26735438158236574,0.3475804235005774
impairment,-0.21080727447272754,0.6195930268803012
Mailing,0.6176283579730284,0.19494765592060692
430,-0.6076324977595601,0.8053561824891939
motives,-0.21859140101306535,0.6164236588760759
retrieved,0.4197796550366393,0.27613672400028944
aftermarket,-0.22035487747794297,0.6212176838140759
systemic,0.9004449540172319,0.10067181548320481
Assassin,-0.4450010611764493,0.7352654189271292
Moines,-0.9326068191535053,0.907668899825087
Sit,-0.3289317232736112,0.6765366504680432
fabrication,-0.03767449734381108,0.520141855650426
Ugly,-0.9360036573791877,0.9058974148132477
Seniors,0.9870990863034177,0.08636180946804584
astonishing,-0.3658680192396601,0.702815575249077
accusations,0.328292245413254,0.3178766214685673
Dixie,-0.6539801476662894,0.8189108925059944
Influence,-0.42055510985729583,0.732924673611868
emergence,-0.7642275728731404,0.8664377425653681
GeForce,0.6393996548196341,0.19005364934545432
notifications,0.3060092177115481,0.3319978510007092
Rodgers,0.6081914481573412,0.19923118943693596
Monitors,0.6491388617148759,0.17679941244349617
FY,-0.9271241319413311,0.9029807077488716
Changed,-0.46942727332754025,0.7511265704494847
Inappropriate,-0.8912831668763594,0.8960421677644526
▄,-0.14050444786094404,0.5820053583226508
EMS,-0.206263760648565,0.6119047637442804
Marijuana,0.9037846191327843,0.10251883913242477
0.7,-0.659547177151198,0.8241258553772874
O'Reilly,-0.6399249781378507,0.8178402512889886
1907,-0.36614319425202685,0.6933860432455793
pristine,0.1573156855587206,0.41377566789762255
Companion,-0.2291207842306536,0.6395283844478137
fibre,-0.1753620201211381,0.5958464127226146
boating,0.22182732014788442,0.37839827043493335
exp,-1.0081198139533827,0.9241681944869174
Hayden,-0.3877259389391496,0.7122953916448119
standpoint,0.6079972812721327,0.19068925045374874
shelters,-0.632252686714034,0.8105550561265289
inmates,-0.21528451151581598,0.6216410889288009
Bloody,-1.5128901695471215,0.9825649036940429
poets,0.5911376563982542,0.20070170630586115
Aboriginal,0.495733156059138,0.24228217767063798
correspond,-0.5882540340773834,0.7948357886412842
receipts,0.9368235504761542,0.09262248712038668
ASUS,0.36981963503808934,0.3032883828472225
Curve,-0.509909316049278,0.7645669188083892
leaned,-0.3119358422040604,0.6746737027026695
sedan,0.562357725526731,0.2149384718036902
advent,-0.9990488276774894,0.923826932361324
pleaded,0.22636176385479814,0.3753450539039376
viewpoint,0.8656118740859134,0.10786876439160187
0.25,-0.8951516339431376,0.8945251154561177
Pinterest,0.584569511106064,0.20454824608277744
jars,0.09298084151607763,0.4524510507364049
lacked,-0.4249025919388889,0.7208102744179051
low-cost,0.3844548362364413,0.29282432878489373
flawless,-0.17309028752994643,0.5980027607046734
sweetness,-0.47692652807493724,0.7491388240962769
HC,0.34076865150308355,0.3134689949546997
inflammatory,-0.4981834924996208,0.7535868126513268
paypal,0.8212807837161693,0.12167444949737338
Odds,-0.6705941233124293,0.8273991462375214
Funk,-0.3163488612659337,0.6739298372095748
Assisted,-0.3387997114251219,0.6800475207113483
Maritime,0.45292115537427424,0.258911752430504
Seasonal,0.5967578593874289,0.19615898940644827
12.99,0.4365170862190743,0.2653712363839582
272,-0.20864862551645502,0.6212103440090294
columnist,0.3545437591155735,0.3057429412512078
Peel,-0.9900345492336453,0.9169549021125789
246,0.10188351003743787,0.44972127342140944
Bookmarks,-0.7382995779113748,0.8537571068887393
Superintendent,0.6577665011523044,0.17949676626595323
priceless,0.28330108222162875,0.34854058420367184
Heels,-0.946712788988994,0.9115702385998763
Rage,-0.8082754637612286,0.869624444186852
snakes,-0.497372256443387,0.7567786381573813
mag,0.02233327787944589,0.48723535585113753
Brochure,-0.5513534583468621,0.7873966084307553
louder,-0.6205683237140379,0.8080911589202528
Bullet,-1.0053629131440855,0.9239390055594326
lee,-0.04226160680917464,0.523900402162304
classmates,-0.2594112840043162,0.6428045911821625
highways,0.05887801806402402,0.46158945425138853
Randolph,0.35327082794862946,0.3094566977966795
pleasures,-0.3163767015298267,0.6661619390093712
shakes,0.46915091804974823,0.25408080787102727
Beware,-0.6885535016239887,0.8362080776226453
Promote,-0.21703714917330105,0.6238059848035468
studs,0.2311744175866036,0.37116773970688477
405,-0.3037605677971104,0.6608959703508611
Osama,0.5005148152060472,0.24081124006227272
retiring,0.5730642039645918,0.20517631556043714
oath,-0.5141079913309039,0.7643453546186754
chew,-0.18418014345197264,0.6044961250992467
Developed,0.08360450093979704,0.45218088515733024
rims,0.2263382349353736,0.37138695512553155
nipple,-0.9555883965255082,0.9115195251216789
unpredictable,0.09960272019818565,0.4408439286601201
LITTLE,-0.19151474117318,0.6093240209772057
banquet,-1.0318822880353191,0.9275663704257904
Beckham,0.424709300202193,0.26979252055992653
Mechanic,1.1864300663430427,0.04644577387427562
LIST,0.7870052754039384,0.1353965919605764
Penguins,1.0066378591968617,0.07699051454737449
MG,-0.42551430259100104,0.7250239550548272
quirky,0.2667099887514173,0.35656943757962867
SECTION,0.1464924307639603,0.41452663344991425
Brock,-0.6418495609462412,0.8127029006258222
communist,0.9396544521721649,0.09671418928735287
Bosch,-0.3677727490502528,0.6968366507188827
Trivia,-0.3540727224485103,0.6906044356591305
downhill,-0.3463828000904599,0.6909981666531555
jQuery,-0.009261361534218063,0.5070131924081225
Jasmine,-0.496627221751966,0.7569623615091969
offender,0.4317586049656385,0.2708319457653001
Hogan,-0.6524114598014222,0.8247577430626556
Designing,0.7321554350464369,0.1526750216680126
heroin,-0.4197978548888304,0.7258878014410091
angeles,-0.3293316761795387,0.6774224877700298
Sparks,-1.0160669589008673,0.9220542056783307
Possibly,0.09924247198171524,0.43727951396439346
aperture,-0.8945634817166299,0.8995196128061755
honda,0.9139652518163586,0.10097631913042315
watering,-0.09269274691531569,0.5503356957181997
Pitch,-0.8513108141391474,0.8844031497388427
trilogy,-0.20886928498133916,0.6145627049276199
reinforce,-0.9204275136042569,0.9029051985931313
Analog,-0.31350078308216756,0.6649392013468927
digest,-0.8969327130186022,0.8924501508474789
Seek,-1.3140966202774176,0.9705065932561701
Childrens,0.2723978950133632,0.3492619656487632
7/8,-0.029340344994206114,0.5174274295370889
sworn,-0.8965007070905844,0.8956838219609724
suburb,0.4038716312722028,0.2811096178293263
screams,-0.31855535654795,0.6761584549288159
Raising,0.42359092978411017,0.2785148948212255
PSU,0.8372659838429176,0.11912313268915597
economist,0.5447717982730566,0.2177151754100426
288,0.25934175857642383,0.3555493933754327
Juliet,-0.2522935913735678,0.6444448470367127
Heck,-1.3542462177466432,0.9714069033033136
Serbia,0.8301961241103382,0.12231133808065797
enthusiast,0.4702259168448686,0.2566427239264556
Amp,-1.1577451819352733,0.9492835842678571
Gill,0.10433464911712478,0.43958463173002804
Tacoma,-0.4608509486606388,0.7384837623024629
flashes,-0.9020195604825203,0.8991649457178507
smokers,-0.02981797839147755,0.5159953759836287
Governance,0.012648316620649221,0.49216545975924697
Russians,1.1591643562870861,0.051669313653686655
Waterloo,0.7949252363895611,0.12960549558355583
Preservation,0.15834193652038026,0.4100252484789966
overlook,-0.5512962024267782,0.7789352586875465
skillet,-0.2195898171639015,0.6164100265480945
Rey,-0.09634636557809904,0.5525197497148157
Rivera,-0.41117623738473646,0.7229690030530047
floods,-0.6192878652993159,0.8124710905583111
Lavender,-0.9818789910991563,0.9183515006851819
formatting,0.1734700238167494,0.40252018817128976
Cumberland,0.6517870621083292,0.17612495925069238
stocked,-0.16388086251956563,0.5876425305188507
innocence,-1.5575872759577987,0.986301579896004
softer,-0.47330910793437575,0.7449740700427054
marginal,-0.5171061398963676,0.7633314151765311
IMF,-0.11980434804591815,0.5684328001775134
carbs,0.1280209480203281,0.426796079524285
specifics,0.36028411372098956,0.3070180207749673
Arrested,-0.03420375317214608,0.5161047203415481
admired,-0.5596272523708523,0.7845888248567758
Sheila,0.262616513875758,0.35687131744264833
Weapon,-0.09578574839721818,0.5537186223938719
govern,-0.456156366424386,0.736393192235424
forged,-0.47524413831104084,0.7474869803236521
Mercer,0.4887899891771593,0.24023585115303336
Choices,-0.36273773120089,0.6926148716493394
m2,0.3576564154925089,0.3041279062223683
Stem,0.12390007745889364,0.4303645471945421
Licensing,0.8075736201840871,0.1238753314715959
Episcopal,0.48964810738238773,0.23882186080504408
Lawson,-0.12008219741409605,0.568039570022701
prose,-0.8338930426262388,0.8821674343790328
Whereas,0.8879025184267128,0.10646087667427884
injected,-0.22938184661692917,0.6263923374786065
Bates,-0.6051461780623941,0.8003005319956458
Rat,-0.5252005745112274,0.7695007806980625
Favors,-0.17687192733282606,0.5986505008543715
1m,-0.8990406609034859,0.8971983757059661
Cheapest,-0.11826863970460921,0.5698933975880018
Kristin,-0.5469122577140564,0.781231886726266
cabins,-0.17680664535547141,0.6020567387847567
ambulance,-0.9362124612129185,0.9066392206880376
LS,1.1729414056959722,0.04785476697396762
ps,-0.7159848514530933,0.8449015694129203
Measuring,0.9022168307164585,0.10354588757001071
318,0.1841149157260656,0.3905390406826097
Automated,0.3281562645444629,0.3223516401216744
bananas,-0.1474573395787298,0.5796763550061492
FEB,-0.03297323660321384,0.523970058162982
weave,0.6511211929017755,0.17608008155121868
dim,-1.321366755724134,0.9697150047275387
Towards,0.27003281543939855,0.3533755620663688
tearing,0.583446889429231,0.20184433696059312
observers,-0.28390763330419233,0.6485752946849548
paperback,0.3968997224308355,0.2845349399695276
U2,1.1359081851503205,0.054395530479414145
fools,-0.7797400871994089,0.8662321351909099
thirteen,-0.01924326565869457,0.5088302321049738
Pradesh,-0.2159417162510002,0.61920041463047
stripe,-0.39871011576069154,0.7166621920074113
Salvador,0.3734818350722438,0.2988742206196161
"60,000",-0.8079211782796226,0.8736374634383601
volunteering,1.295303521803678,0.03420391687709812
Wolves,-0.2795028196705519,0.653205032576906
wii,0.7406978172800969,0.14588030389064155
maternity,-0.8338296024321974,0.8784974593728211
diarrhea,0.4889410646564596,0.24760469707202792
193,-0.632301355451244,0.8133979688941166
dependency,-0.7842922302450221,0.8640474283937933
Elliot,-0.42346142544374754,0.7300249230111651
erase,-0.6610713297960676,0.8225098091047218
Won,0.508764740733346,0.23413288729658233
firefighters,0.783522641134546,0.1345900174204715
guts,-0.5466254297572213,0.7803438654355133
fluffy,-0.7634529606715929,0.8566845512949265
topping,0.595652762449559,0.19704497660624853
township,-0.1433910490344384,0.5800457172026984
subscriptions,0.9397404720920636,0.09158263819635104
Xavier,-0.8860602640475982,0.8921202781098532
Rip,-0.655959569202274,0.8227180876829956
knots,-1.6637326518139015,0.9900776211155663
Warming,0.9370547282024788,0.09449438802109689
Vital,0.4251531483661446,0.27243525095588805
economists,0.49521154845050114,0.2432096588713517
Pic,-0.2297799998232133,0.6246918039266546
induce,-0.8805594514586517,0.8932421785365992
prefers,-0.12545981527556385,0.5694008093893901
constituents,0.7954650882994702,0.12916105179340232
GTA,-0.34132549808979906,0.6799597846093529
Ramsey,-0.30431391232056476,0.6673298162011635
bonded,-1.3433169354507,0.9709915546815527
chapel,-0.33966577052569413,0.6779292679637512
Saddle,-1.3273301717211605,0.9696683705699598
Nut,-1.2988711048993637,0.9659242612692958
B2B,0.0706168865652667,0.4511290814881612
Jail,-0.1351924358058535,0.5765203890527214
insurers,0.9938288172078895,0.08145877165351789
Meadow,-0.6972108187734727,0.841732793420856
FYI,-0.23156361409567952,0.6272387932500771
!!!!!!!!,0.15116326937918825,0.4130197722749789
eagerly,-0.8251332051703237,0.8799544438482652
obliged,-0.6791112718961061,0.8328729619198327
Onion,-0.6950423453616955,0.8319995020104207
Legs,-0.007331334694818957,0.5031127603136331
sermon,-0.31598086071534714,0.6684011096307501
Lennon,-0.9380083444829643,0.9068473503523897
thieves,0.20439731585321286,0.381365495034689
Nano,-0.8341220286353157,0.8796573697638363
caliber,-0.2502606923006226,0.6395998488050195
ga,-0.41568878959515415,0.7234525596100092
Santos,-0.7121204159938413,0.8421911402741509
interpretations,0.22637770833739426,0.38022099449653135
paddle,-0.3979223251030366,0.7117924863255867
toughest,-0.3768198072449062,0.7073088831711625
beforehand,-0.4482589584336814,0.7458262974754591
stresses,-0.48596782590852194,0.7560986798687003
Brewer,0.6348196281587254,0.18524217354681594
Benz,-0.002250181963266579,0.4936740626839563
aggressively,-0.17518484305167636,0.5986020643746048
Sci,0.5992142374411088,0.19999280415761822
carb,-0.3855242887399675,0.7038642896813336
assert,-0.7956022651080799,0.873222543403997
greatness,0.009387354862575139,0.4892993876547258
Zune,-0.6918778775556046,0.8330295651668871
tapping,0.4518058939922457,0.2602730741987699
spike,-0.4506280126030191,0.7324422582706127
Corinthians,0.6886072058926194,0.16573536590890314
mexican,0.868911226670193,0.10999164893971058
cabbage,0.2232866983142787,0.3816166344529739
dependable,-0.3644383893022322,0.699372348622581
NOTHING,-0.9037510366619094,0.9040382627617594
monopoly,-0.32003205976186855,0.670401435395154
Schneider,0.7784972508226424,0.1384010208514359
sacrifices,0.026306636968446935,0.4890689508397753
motions,-0.2359314852040623,0.6229332046121445
Buenos,-0.3312541826409156,0.6773873071274152
Dems,0.6574012584284097,0.17873966601192037
FAST,-0.2609689374529927,0.644131785000239
degradation,-0.5065745140533976,0.761771110879359
pudding,0.7755263956437081,0.13599813110613534
corrosion,0.710908259327654,0.15747017913963712
discrete,-0.6118723682059156,0.8074005936734057
shitty,-1.5069542622001004,0.9837861827279162
youthful,0.5806870211850031,0.20468872687221495
toolbar,0.4719894607967445,0.2537568806752667
congestion,-0.17121787373759959,0.5889723926442649
SLR,-0.6806028559258016,0.8334362763304626
companions,-0.3880355254340799,0.7092195046761062
Valerie,0.9971955767836483,0.07945431156018656
unlawful,-0.5798148520680746,0.7963730263776972
Reduced,-0.3827087357204393,0.707377077613845
Schwartz,-0.46771739932608836,0.7508844023479551
Rails,0.3691642973574998,0.29785196905077616
unsuccessful,-0.2709502032374663,0.6545586368284968
registers,0.3280800005940551,0.32526576369109406
respectable,0.09881479446320222,0.4356866902675103
3DS,-0.6537953434982497,0.8209128898741689
Definitions,0.363444343390748,0.30180336761528104
saga,-0.29479568455418187,0.657524885059268
shareware,0.16708533592253688,0.4101439715297086
numerical,1.1003413639400081,0.05944265688051842
269,0.1554282880018508,0.4059845961796861
Freestyle,0.08596220053528127,0.4514296709418403
Miniature,0.138479504114434,0.4185026848470368
Reported,-0.08721417338174839,0.5543365292399767
GIS,0.6051353892416528,0.19388119522203573
staging,-0.39289927565947697,0.7107016701383557
dominance,-0.5285933940162129,0.7686765252972829
optimism,-0.19216814089042822,0.6088315252447944
seekers,-0.39882631800606094,0.7129750281690835
Precious,0.08692546186226317,0.4550183578786784
